utilizacao,tx_juros,vr_parcelas,log_renda_anual,idx_div_renda,pont_mutuario,saldo_rotativo,tx_util_credito,tx_juros_faixa,vr_parcelas_faixa,log_renda_anual_faixa,idx_div_renda_faixa,pont_mutuario_faixa,log_saldo_rotativo,log_saldo_rotativo_faixa,tx_util_credito_faixa,devedor,atende_criterios,consult_mutuario_cred,nro_reg_deprec,0-1__utilizacao_all_other,0-1__utilizacao_credit_card,0-1__utilizacao_debt_consolidation,0-1__utilizacao_educational,0-1__utilizacao_home_improvement,0-1__utilizacao_major_purchase,0-1__utilizacao_small_business,ord__tx_juros_faixa,ord__vr_parcelas_faixa,ord__log_renda_anual_faixa,ord__idx_div_renda_faixa,ord__pont_mutuario_faixa,ord__log_saldo_rotativo_faixa,ord__tx_util_credito_faixa
all_other,9.0,160.0,11.0,14.0,742.0,21305.0,35.4,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(13.0, 14.0]","(740, 742]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,2.0,0.0,6.0
debt_consolidation,12.0,663.0,12.0,7.0,732.0,27062.0,79.6,"(10.0, 12.0]","(650.0, 780.0]","(11.0, 12.0]","(6.0, 7.0]","(730, 732]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,12.0,19.0,0.0,0.0
debt_consolidation,13.0,281.0,11.0,4.0,687.0,13573.0,30.8,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(3.0, 4.0]","(686, 688]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,17.0,1.0,0.0
major_purchase,8.0,94.0,11.0,4.0,802.0,133.0,0.3,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(3.0, 4.0]","(800, 802]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,10.0,4.0,1.0,6.0
debt_consolidation,12.0,500.0,11.0,8.0,717.0,22197.0,37.8,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(7.0, 8.0]","(716, 718]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,1.0,4.0
all_other,12.0,139.0,11.0,12.0,702.0,2094.0,20.7,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(11.0, 12.0]","(700, 702]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,16.0,10.0,1.0,5.0
debt_consolidation,18.0,748.0,11.0,15.0,662.0,23738.0,71.3,"(16.0, 18.0]","(650.0, 780.0]","(10.0, 11.0]","(14.0, 15.0]","(660, 662]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,12.0,0.0,2.0
home_improvement,12.0,666.0,12.0,1.0,752.0,9787.0,52.3,"(10.0, 12.0]","(650.0, 780.0]","(11.0, 12.0]","(0.0, 1.0]","(750, 752]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,10.0,2.0,1.0,5.0
home_improvement,9.0,99.0,11.0,23.0,727.0,28774.0,71.4,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(22.0, 23.0]","(726, 728]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,6.0,4.0,0.0,1.0
credit_card,15.0,402.0,12.0,17.0,682.0,54194.0,85.7,"(14.0, 16.0]","(390.0, 520.0]","(11.0, 12.0]","(16.0, 17.0]","(680, 682]",5.0,"(3.0, 6.0]","(75.0, 90.0]",1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,10.0,0.0,3.0
debt_consolidation,13.0,403.0,11.0,23.0,702.0,17385.0,71.2,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(22.0, 23.0]","(700, 702]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.0,7.0,1.0,1.0
home_improvement,12.0,116.0,11.0,16.0,697.0,12032.0,56.8,"(10.0, 12.0]","(0.0, 130.0]","(10.0, 11.0]","(15.0, 16.0]","(696, 698]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,20.0,1.0,1.0
all_other,13.0,296.0,11.0,13.0,732.0,24621.0,94.0,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(12.0, 13.0]","(730, 732]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,8.0,1.0,3.0
small_business,12.0,825.0,11.0,1.0,647.0,1068.0,3.1,"(10.0, 12.0]","(780.0, 910.0]","(10.0, 11.0]","(0.0, 1.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,12.0,1.0,2.0
all_other,9.0,160.0,11.0,19.0,742.0,7160.0,39.3,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(18.0, 19.0]","(740, 742]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,10.0,5.0,1.0,5.0
all_other,13.0,837.0,12.0,12.0,717.0,5509.0,10.6,"(12.0, 14.0]","(780.0, 910.0]","(11.0, 12.0]","(11.0, 12.0]","(716, 718]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,7.0,14.0,1.0,1.0
credit_card,9.0,256.0,12.0,3.0,752.0,5752.0,30.3,"(8.0, 10.0]","(130.0, 260.0]","(11.0, 12.0]","(2.0, 3.0]","(750, 752]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,8.0,16.0,1.0,2.0
credit_card,12.0,398.0,11.0,23.0,717.0,36261.0,67.1,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(22.0, 23.0]","(716, 718]",5.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,7.0,11.0,1.0,4.0
all_other,12.0,165.0,11.0,14.0,802.0,323.0,1.8,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(13.0, 14.0]","(800, 802]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,20.0,1.0,0.0
debt_consolidation,13.0,405.0,11.0,7.0,682.0,38963.0,79.4,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(6.0, 7.0]","(680, 682]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,13.0,14.0,1.0,1.0
credit_card,13.0,108.0,11.0,12.0,697.0,10678.0,97.1,"(12.0, 14.0]","(0.0, 130.0]","(10.0, 11.0]","(11.0, 12.0]","(696, 698]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,17.0,1.0,1.0
debt_consolidation,8.0,132.0,10.0,17.0,772.0,1127.0,40.2,"(6.0, 8.0]","(130.0, 260.0]","(9.0, 10.0]","(16.0, 17.0]","(770, 772]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,16.0,10.0,1.0,3.0
credit_card,9.0,381.0,11.0,8.0,757.0,12893.0,14.1,"(8.0, 10.0]","(260.0, 390.0]","(10.0, 11.0]","(7.0, 8.0]","(756, 758]",4.0,"(3.0, 6.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,19.0,1.0,1.0
debt_consolidation,14.000000000000002,342.0,10.0,14.0,672.0,12022.0,20.0,"(14.0, 16.0]","(260.0, 390.0]","(9.0, 10.0]","(13.0, 14.0]","(670, 672]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,13.0,14.0,1.0,5.0
all_other,14.000000000000002,205.0,10.0,8.0,662.0,2122.0,58.9,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(7.0, 8.0]","(660, 662]",3.0,"(0.0, 3.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,4.0,1.0,4.0
home_improvement,9.0,383.0,11.0,9.0,647.0,9825.0,24.3,"(8.0, 10.0]","(260.0, 390.0]","(10.0, 11.0]","(8.0, 9.0]","(646, 648]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,21.0,1.0,1.0,4.0
debt_consolidation,14.000000000000002,341.0,11.0,18.0,682.0,17473.0,47.9,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(17.0, 18.0]","(680, 682]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,12.0,1.0,5.0
all_other,11.0,99.0,11.0,9.0,707.0,6371.0,37.9,"(10.0, 12.0]","(0.0, 130.0]","(10.0, 11.0]","(8.0, 9.0]","(706, 708]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,15.0,18.0,1.0,2.0
debt_consolidation,12.0,297.0,11.0,15.0,722.0,1778.0,88.9,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(14.0, 15.0]","(720, 722]",3.0,"(0.0, 3.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,10.0,16.0,1.0,3.0
all_other,12.0,506.0,12.0,9.0,742.0,10750.0,76.8,"(10.0, 12.0]","(390.0, 520.0]","(11.0, 12.0]","(8.0, 9.0]","(740, 742]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,7.0,8.0,1.0,2.0
all_other,13.0,94.0,11.0,1.0,697.0,3511.0,40.4,"(12.0, 14.0]","(0.0, 130.0]","(10.0, 11.0]","(0.0, 1.0]","(696, 698]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,9.0,7.0,1.0,5.0
educational,13.0,268.0,11.0,11.0,687.0,1150.0,13.9,"(12.0, 14.0]","(260.0, 390.0]","(10.0, 11.0]","(10.0, 11.0]","(686, 688]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,18.0,1.0,1.0
debt_consolidation,13.0,102.0,11.0,17.0,672.0,3848.0,75.5,"(12.0, 14.0]","(0.0, 130.0]","(10.0, 11.0]","(16.0, 17.0]","(670, 672]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,12.0,10.0,0.0,0.0
all_other,13.0,188.0,10.0,10.0,722.0,3183.0,66.3,"(12.0, 14.0]","(130.0, 260.0]","(9.0, 10.0]","(9.0, 10.0]","(720, 722]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,10.0,14.0,1.0,2.0
debt_consolidation,8.0,41.0,11.0,19.0,757.0,2513.0,9.6,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(18.0, 19.0]","(756, 758]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,5.0,6.0,1.0,3.0
debt_consolidation,12.0,497.0,11.0,20.0,712.0,6478.0,35.2,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(19.0, 20.0]","(710, 712]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,17.0,1.0,0.0
all_other,9.0,128.0,11.0,9.0,802.0,34.0,0.3,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(8.0, 9.0]","(800, 802]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,10.0,5.0,1.0,3.0
debt_consolidation,14.000000000000002,327.0,12.0,5.0,697.0,29526.0,95.6,"(14.0, 16.0]","(260.0, 390.0]","(11.0, 12.0]","(4.0, 5.0]","(696, 698]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,19.0,1.0,2.0
all_other,8.0,187.0,11.0,1.0,772.0,1738.0,12.6,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(0.0, 1.0]","(770, 772]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,21.0,4.0,1.0,5.0
debt_consolidation,11.0,427.0,11.0,17.0,742.0,28895.0,39.9,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(16.0, 17.0]","(740, 742]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,19.0,1.0,0.0
debt_consolidation,12.0,267.0,11.0,22.0,692.0,25449.0,69.3,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(21.0, 22.0]","(690, 692]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,21.0,1.0,1.0,3.0
all_other,9.0,32.0,11.0,7.0,732.0,5690.0,21.5,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(6.0, 7.0]","(730, 732]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0
debt_consolidation,14.000000000000002,170.0,10.0,20.0,682.0,6130.0,57.3,"(14.0, 16.0]","(130.0, 260.0]","(9.0, 10.0]","(19.0, 20.0]","(680, 682]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,15.0,8.0,1.0,5.0
debt_consolidation,14.000000000000002,211.0,11.0,17.0,677.0,9954.0,95.7,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(16.0, 17.0]","(676, 678]",4.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,6.0,0.0,1.0
all_other,13.0,134.0,10.0,10.0,687.0,12160.0,80.5,"(12.0, 14.0]","(130.0, 260.0]","(9.0, 10.0]","(9.0, 10.0]","(686, 688]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,10.0,10.0,1.0,3.0
small_business,18.0,59.0,11.0,15.0,662.0,215.0,71.7,"(16.0, 18.0]","(0.0, 130.0]","(10.0, 11.0]","(14.0, 15.0]","(660, 662]",2.0,"(0.0, 3.0]","(60.0, 75.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,15.0,1.0,3.0
home_improvement,9.0,399.0,11.0,12.0,772.0,1052.0,8.6,"(8.0, 10.0]","(390.0, 520.0]","(10.0, 11.0]","(11.0, 12.0]","(770, 772]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,20.0,3.0,1.0,4.0
educational,13.0,270.0,12.0,17.0,687.0,113463.0,92.8,"(12.0, 14.0]","(260.0, 390.0]","(11.0, 12.0]","(16.0, 17.0]","(686, 688]",5.0,"(3.0, 6.0]","(90.0, 105.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,19.0,1.0,0.0
small_business,8.0,112.0,11.0,9.0,757.0,13574.0,24.2,"(6.0, 8.0]","(0.0, 130.0]","(10.0, 11.0]","(8.0, 9.0]","(756, 758]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,0.0
all_other,14.000000000000002,138.0,11.0,5.0,662.0,4093.0,80.3,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(4.0, 5.0]","(660, 662]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,21.0,11.0,1.0,3.0
home_improvement,10.0,514.0,12.0,1.0,647.0,2764.0,10.7,"(8.0, 10.0]","(390.0, 520.0]","(11.0, 12.0]","(0.0, 1.0]","(646, 648]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,6.0,1.0,1.0,3.0
all_other,11.0,163.0,11.0,13.0,757.0,16992.0,44.5,"(10.0, 12.0]","(130.0, 260.0]","(10.0, 11.0]","(12.0, 13.0]","(756, 758]",4.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,15.0,1.0,1.0,6.0
all_other,12.0,333.0,11.0,12.0,702.0,2015.0,31.0,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(11.0, 12.0]","(700, 702]",3.0,"(0.0, 3.0]","(30.0, 45.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0,7.0,1.0,5.0
debt_consolidation,12.0,398.0,11.0,15.0,712.0,5604.0,80.1,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(14.0, 15.0]","(710, 712]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,7.0,5.0,1.0,5.0
small_business,11.0,394.0,11.0,13.0,722.0,12649.0,67.3,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(12.0, 13.0]","(720, 722]",4.0,"(3.0, 6.0]","(60.0, 75.0]",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,11.0,1.0,2.0
home_improvement,13.0,509.0,11.0,13.0,687.0,15273.0,24.9,"(12.0, 14.0]","(390.0, 520.0]","(10.0, 11.0]","(12.0, 13.0]","(686, 688]",4.0,"(3.0, 6.0]","(15.0, 30.0]",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,21.0,3.0,1.0,3.0
all_other,13.0,91.0,10.0,16.0,707.0,828.0,92.0,"(12.0, 14.0]","(0.0, 130.0]","(9.0, 10.0]","(15.0, 16.0]","(706, 708]",3.0,"(0.0, 3.0]","(90.0, 105.0]",0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,16.0,1.0,3.0
all_other,11.0,327.0,11.0,13.0,722.0,19761.0,41.5,"(10.0, 12.0]","(260.0, 390.0]","(10.0, 11.0]","(12.0, 13.0]","(720, 722]",4.0,"(3.0, 6.0]","(30.0, 45.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,1.0,1.0
credit_card,9.0,142.0,11.0,18.0,802.0,5437.0,23.4,"(8.0, 10.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(800, 802]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,10.0,15.0,1.0,2.0
debt_consolidation,15.0,241.0,11.0,11.0,682.0,8557.0,77.1,"(14.0, 16.0]","(130.0, 260.0]","(10.0, 11.0]","(10.0, 11.0]","(680, 682]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,15.0,1.0,3.0
all_other,11.0,394.0,11.0,6.0,757.0,14313.0,46.2,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(5.0, 6.0]","(756, 758]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,18.0,8.0,1.0,6.0
all_other,10.0,103.0,11.0,1.0,732.0,496.0,4.1,"(8.0, 10.0]","(0.0, 130.0]","(10.0, 11.0]","(0.0, 1.0]","(730, 732]",3.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,19.0,1.0,1.0
home_improvement,10.0,297.0,11.0,1.0,802.0,1454.0,4.0,"(8.0, 10.0]","(260.0, 390.0]","(10.0, 11.0]","(0.0, 1.0]","(800, 802]",3.0,"(0.0, 3.0]","(0.0, 15.0]",1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,14.0,0.0,2.0
all_other,15.0,345.0,11.0,13.0,712.0,4456.0,22.6,"(14.0, 16.0]","(260.0, 390.0]","(10.0, 11.0]","(12.0, 13.0]","(710, 712]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,3.0,13.0,0.0,0.0
debt_consolidation,10.0,417.0,11.0,8.0,752.0,8454.0,27.0,"(8.0, 10.0]","(390.0, 520.0]","(10.0, 11.0]","(7.0, 8.0]","(750, 752]",4.0,"(3.0, 6.0]","(15.0, 30.0]",0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,9.0,0.0,4.0
home_improvement,12.0,398.0,12.0,18.0,707.0,614.0,17.5,"(10.0, 12.0]","(390.0, 520.0]","(11.0, 12.0]","(17.0, 18.0]","(706, 708]",3.0,"(0.0, 3.0]","(15.0, 30.0]",0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,21.0,5.0,1.0,5.0
credit_card,9.0,383.0,10.0,1.0,647.0,4615.0,6.5,"(8.0, 10.0]","(260.0, 390.0]","(9.0, 10.0]","(0.0, 1.0]","(646, 648]",4.0,"(3.0, 6.0]","(0.0, 15.0]",1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,6.0,12.0,0.0,2.0
debt_consolidation,11.0,526.0,11.0,9.0,742.0,19123.0,53.0,"(10.0, 12.0]","(520.0, 650.0]","(10.0, 11.0]","(8.0, 9.0]","(740, 742]",4.0,"(3.0, 6.0]","(45.0, 60.0]",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,15.0,1.0,0.0
debt_consolidation,11.0,451.0,11.0,16.0,802.0,23569.0,70.8,"(10.0, 12.0]","(390.0, 520.0]","(10.0, 11.0]","(15.0, 16.0]","(800, 802]",4.0,"(3.0, 6.0]","(60.0, 75.0]",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,17.0,1.0,0.0
debt_consolidation,15.0,604.0,11.0,19.0,687.0,35954.0,82.8,"(14.0, 16.0]","(520.0, 650.0]","(10.0, 11.0]","(18.0, 19.0]","(686, 688]",5.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,2.0,12.0,1.0,1.0
home_improvement,8.0,218.0,11.0,23.0,772.0,36268.0,32.9,"(6.0, 8.0]","(130.0, 260.0]","(10.0, 11.0]","(22.0, 23.0]","(770, 772]",5.0,"(3.0, 6.0]","(30.0, 45.0]",1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0
major_purchase,18.0,214.0,11.0,18.0,662.0,82.0,1.3,"(16.0, 18.0]","(130.0, 260.0]","(10.0, 11.0]","(17.0, 18.0]","(660, 662]",2.0,"(0.0, 3.0]","(0.0, 15.0]",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,6.0,14.0,1.0,0.0
home_improvement,13.0,201.0,11.0,10.0,682.0,7613.0,82.7,"(12.0, 14.0]","(130.0, 260.0]","(10.0, 11.0]","(9.0, 10.0]","(680, 682]",4.0,"(3.0, 6.0]","(75.0, 90.0]",0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,14.0,4.0,1.0,2.0
